"LINK","Ragione.sociale","Indirizzo","Città","Provincia","Regione","Partita.IVA","Codice.Fiscale","REA","ATECO","Attività.prevalente","Fatturato","Utile","Costo.del.personale","N..Dipendenti","CamCom","Forma.giuridica","Anno.Fondazione","Stato.Attività","fatturato_num","utile_num","costo_del_personale_num","min_num_dipendenti","max_num_dipendenti"
"https://www.fatturatoitalia.it/infineum_italia_srl-12640380155","INFINEUM ITALIA S.R.L.","Strada Di Scorrimento, 2","VADO LIGURE","SAVONA","LIGURIA",12640380155,12640380155,"SV 127666","20.59.4","Fabbricazione di prodotti chimici vari per uso industriale (inclusi i preparati antidetonanti e antigelo)","€ 1.080.950.665","€ 238.180.592","€ 29.648.235","da 200 a 249","SV","Societa' a responsabilita' limitata","01/03/2013","Attiva",1080950665,238180592,29648235,200,249
"https://www.fatturatoitalia.it/skf_industrie_spa-02663880017","SKF INDUSTRIE S.P.A.","Via Pinerolo, 44","AIRASCA","TORINO","PIEMONTE",2663880017,2663880017,"TO 580415","28.15.2","Fabbricazione di cuscinetti a sfere","€ 1.076.143.385","€ 26.669.989","€ 185.166.976","oltre 1000","TO","Societa' per azioni","27/08/1980","Attiva",1076143385,26669989,185166976,1000,Inf
"https://www.fatturatoitalia.it/eurospin_puglia_spa-03117590756","EUROSPIN PUGLIA S.P.A.","Contrada Cornacchia S.p.torchiarolo, S.N.","SAN PIETRO VERNOTICO","BRINDISI","PUGLIA",3117590756,3117590756,"BR 102372","47.11.3","Discount di alimentari","€ 1.073.143.577","€ 58.407.187","€ 90.221.735","oltre 1000","BR","Societa' per azioni","27/12/2010","Attiva",1073143577,58407187,90221735,1000,Inf
"https://www.fatturatoitalia.it/fater_spa-01323030690","FATER S.P.A.","Via Mare Adriatico, 122","SPOLTORE","PESCARA","ABRUZZO",1282360682,1323030690,"PE 81248","17.22","Fabbricazione di prodotti igienico-sanitari e per uso domestico in carta e ovatta di cellulosa","€ 1.071.158.789","€ 87.311.472","€ 133.177.800","oltre 1000","PE","Societa' per azioni","17/01/1991","Attiva",1071158789,87311472,133177800,1000,Inf
"https://www.fatturatoitalia.it/sogei_societa_generale_d_informatica_spa_e_in_forma_abbreviata_sogei_s-02327910580","SOGEI - SOCIETA' GENERALE D'INFORMATICA - S.P.A. E IN FORMA ABBREVIATA SOGEI S.P.A.","Via Mario Carucci, 99","ROMA","ROMA","LAZIO",1043931003,2327910580,"RM 407760","62.09.09","Altre attivita' dei servizi connessi alle tecnologie dell'informatica nca","€ 1.067.127.666","€ 35.615.249","€ 228.780.474","oltre 1000","RM","Societa' per azioni con socio unico","19/07/1976","Attiva",1067127666,35615249,228780474,1000,Inf
"https://www.fatturatoitalia.it/multicedi_srl-02023490614","MULTICEDI S.R.L.",". S.s. Casilina Contr. Spartimen, SNC","PASTORANO","CASERTA","CAMPANIA",2023490614,2023490614,"CE 137528","46.38.9","Commercio all'ingrosso di altri prodotti alimentari","€ 1.058.033.101","€ 19.956.449","€ 11.034.036","da 200 a 249","CE","Societa' a responsabilita' limitata","21/07/1992","Attiva",1058033101,19956449,11034036,200,249
"https://www.fatturatoitalia.it/sasol_italy_spa-00805450152","SASOL ITALY S.P.A.","Viale Enrico Forlanini, 23","MILANO","MILANO","LOMBARDIA",4758570826,805450152,"MI 1659800","20.14.09","Fabbricazione di altri prodotti chimici di base organici nca","€ 1.056.162.293","€ -114.593.559","€ 52.541.890","da 500 a 999","MI","Societa' per azioni","04/04/2008","Attiva",1056162293,-114593559,52541890,500,999
"https://www.fatturatoitalia.it/max_mara_srl-01397620350","MAX MARA S.R.L.","Via Giulia Maramotti, 4","REGGIO EMILIA","REGGIO EMILIA","EMILIA ROMAGNA",1397620350,1397620350,"RE 182471","14.13.1","Confezione in serie di abbigliamento esterno","€ 1.053.360.928","€ 185.329.288","€ 58.918.076","da 500 a 999","RE","Societa' a responsabilita' limitata","21/11/1989","Attiva",1053360928,185329288,58918076,500,999
"https://www.fatturatoitalia.it/parmalat_spa_in_forma_abbreviata_plt_spa-04030970968","PARMALAT S.P.A. IN FORMA ABBREVIATA PLT S.P.A.","Via Guglielmo Silva, 9","MILANO","MILANO","LOMBARDIA",4030970968,4030970968,"MI 1790186","10.51.1","Trattamento igienico del latte","€ 1.051.022.088","€ 86.646.007","€ 114.906.164","oltre 1000","MI","Societa' per azioni","04/05/2016","Attiva",1051022088,86646007,114906164,1000,Inf
"https://www.fatturatoitalia.it/thales_alenia_space_italia_spa-02101600480","THALES ALENIA SPACE ITALIA S.P.A.","Via Saccomuro, 24","ROMA","ROMA","LAZIO",991340969,2101600480,"RM 1068540","","","€ 1.046.452.330","€ 85.397.294","€ 256.840.233","","RM","Societa' per azioni","01/06/2004","Attiva",1046452330,85397294,256840233,0,0
"https://www.fatturatoitalia.it/green_network_spa-07451521004","GREEN NETWORK S.P.A.","Via Giovanni Paisiello, 53/55","ROMA","ROMA","LAZIO",7451521004,7451521004,"RM 1033355","35.13","Distribuzione di energia elettrica","€ 1.045.328.000","€ -242.394.000","€ 13.967.000","da 20 a 49","RM","Societa' per azioni","25/03/2003","Attiva",1045328000,-242394000,13967000,20,49
"https://www.fatturatoitalia.it/met_energia_italia_spa-09985750968","MET ENERGIA ITALIA S.P.A.","Viale Restelli Francesco, 3/7","MILANO","MILANO","LOMBARDIA",9985750968,9985750968,"MI 2125972","35.23","Commercio di gas distribuito mediante condotte","€ 1.044.625.852","€ 30.265.692","€ 11.163.509","da 50 a 99","MI","Societa' per azioni","12/07/2017","Attiva",1044625852,30265692,11163509,50,99
"https://www.fatturatoitalia.it/infrastrutture_wireless_italiane_spa_o_in_forma_abbreviata_inwit_spa-08936640963","INFRASTRUTTURE WIRELESS ITALIANE S.P.A. O, IN FORMA ABBREVIATA, INWIT S.P.A.","Largo Donegani, 2","MILANO","MILANO","LOMBARDIA",8936640963,8936640963,"MI 2057238","61.90.99","Altre attivita' connesse alle telecomunicazioni nca","€ 1.035.335.714","€ 353.830.016","€ 22.781.086","da 250 a 499","MI","Societa' per azioni","21/01/2015","Attiva",1035335714,353830016,22781086,250,499
"https://www.fatturatoitalia.it/grimaldi_deep_sea_spa-06534630634","GRIMALDI DEEP SEA S.P.A.","Piazza Gentili Alberico, 3","PALERMO","PALERMO","SICILIA",4068550823,6534630634,"PA 169531","50","Trasporto marittimo e per vie d'acqua","€ 1.034.082.346","€ 314.865.175","€ 67.625.548","da 250 a 499","PA","Societa' per azioni","02/02/1993","Attiva",1034082346,314865175,67625548,250,499
"https://www.fatturatoitalia.it/impresa_pizzarotti_c_spa-01755470158","IMPRESA PIZZAROTTI & C. S.P.A.","Via Anna Maria Adorni, 1","PARMA","PARMA","EMILIA ROMAGNA",533290342,1755470158,"PR 43991","41","Costruzione di edifici","€ 1.031.627.764","€ -10.730.008","€ 94.097.101","da 500 a 999","PR","Societa' per azioni","10/12/1945","Registrata",1031627764,-10730008,94097101,500,999
"https://www.fatturatoitalia.it/engineering_ingegneria_informatica_spa-00967720285","ENGINEERING - INGEGNERIA INFORMATICA - S.P.A.","Piazzale Dell'agricoltura, 24","ROMA","ROMA","LAZIO",5724831002,967720285,"RM 531128","62.01","Produzione di software non connesso all'edizione","€ 1.023.006.555","€ -117.819.746","€ 510.294.562","oltre 1000","RM","Societa' per azioni","23/05/1984","Registrata",1023006555,-117819746,510294562,1000,Inf
"https://www.fatturatoitalia.it/havi_logistics_srl-01388080218","HAVI LOGISTICS S.R.L.","Via Aldo Moro, 31","BOMPORTO","MODENA","EMILIA ROMAGNA",2292880362,1388080218,"MO 271828","46.39.2","Commercio all'ingrosso non specializzato di altri prodotti alimentari, bevande e tabacco","€ 1.022.828.173","€ -2.417.946","€ 17.175.598","da 200 a 249","MO","Societa' a responsabilita' limitata","14/10/1993","Attiva",1022828173,-2417946,17175598,200,249
"https://www.fatturatoitalia.it/estra_energie_srl-01219980529","ESTRA ENERGIE S.R.L.","Viale Toselli, 9/A","SIENA","SIENA","TOSCANA",1219980529,1219980529,"SI 130079","35.23","Commercio di gas distribuito mediante condotte","€ 1.022.437.601","€ 36.498.000","€ 8.357.501","da 100 a 199","SI","Societa' a responsabilita' limitata","16/10/2007","Attiva",1022437601,36498000,8357501,100,199
"https://www.fatturatoitalia.it/hyundai_motor_company_italy_srl-06313170968","HYUNDAI MOTOR COMPANY ITALY S.R.L.","Via Bensi Giovanni, 11","MILANO","MILANO","LOMBARDIA",6313170968,6313170968,"MI 1883965","45.11.01","Commercio all'ingrosso e al dettaglio di autovetture e di autoveicoli leggeri","€ 1.021.120.757","€ 16.118.232","€ 11.078.644","da 100 a 199","MI","Societa' a responsabilita' limitata","17/09/2008","Attiva",1021120757,16118232,11078644,100,199
"https://www.fatturatoitalia.it/syensqo_specialty_polymers_italy_spa-03521920961","SYENSQO SPECIALTY POLYMERS ITALY S.P.A.","Viale Lombardia, 20","BOLLATE","MILANO","LOMBARDIA",3521920961,3521920961,"MI 1680542","20.13.09","Fabbricazione di altri prodotti chimici di base inorganici","€ 1.017.945.662","€ 184.982.496","€ 94.398.380","da 500 a 999","MI","Societa' per azioni","12/04/2002","Attiva",1017945662,184982496,94398380,500,999
"https://www.fatturatoitalia.it/coop_lombardia_societa_cooperativa-00856620158","COOP LOMBARDIA SOCIETA' COOPERATIVA","Viale Famagosta, 0075","MILANO","MILANO","LOMBARDIA",856620158,856620158,"MI 136012","47.11","Commercio al dettaglio in esercizi non specializzati con prevalenza di prodotti alimentari e bevande","","","","","MI","Societa' cooperativa","22/06/1927","Attiva",NA,NA,NA,0,0
"https://www.fatturatoitalia.it/dell_spa-12289830155","DELL S.P.A.","Via Luisa Battistotti Sassi, 11","MILANO","MILANO","LOMBARDIA",12289830155,12289830155,"MI 1544069","62.01","Produzione di software non connesso all'edizione","€ 1.001.038.681","€ 17.941.279","€ 98.237.913","da 500 a 999","MI","Societa' per azioni","10/12/1997","Attiva",1001038681,17941279,98237913,500,999
"https://www.fatturatoitalia.it/mondelez_italia_srl-09963820155","MONDELEZ ITALIA S.R.L.","Via Marcello Nizzoli, 3","MILANO","MILANO","LOMBARDIA",11023000158,9963820155,"MI 1338353","46.33.1","Commercio all'ingrosso di prodotti lattiero-caseari e di uova","€ 998.725.438","€ 17.703.787","€ 26.540.462","da 200 a 249","MI","Societa' a responsabilita' limitata","07/06/1990","Attiva",998725438,17703787,26540462,200,249
"https://www.fatturatoitalia.it/comarco_compagnia_generale_di_commercio_arbitraggio_e_coperture_spa-03278440106","COMARCO - COMPAGNIA GENERALE DI COMMERCIO, ARBITRAGGIO E COPERTURE S.P.A.","Piazza Della Vittoria, 10","GENOVA","GENOVA","LIGURIA",3278440106,3278440106,"GE 332068","46.72.2","Commercio all'ingrosso di metalli non ferrosi e prodotti semilavorati","€ 995.756.114","€ 865.492","€ 296.144","da 3 a 5","GE","Societa' per azioni","06/12/1991","Attiva",995756114,865492,296144,3,5
"https://www.fatturatoitalia.it/umana_spa-05391311007","UMANA S.P.A.","Via Colombara, 113","VENEZIA","VENEZIA","VENETO",3171510278,5391311007,"VE 276091","78.2","Attivita' delle agenzie di lavoro temporaneo (interinale)","€ 993.553.012","€ 34.965.735","€ 899.422.711","oltre 1000","VE","Societa' per azioni","20/12/1999","Attiva",993553012,34965735,899422711,1000,Inf
"https://www.fatturatoitalia.it/eli_lilly_italia_spa-00426150488","ELI LILLY ITALIA - S.P.A.","Via Gramsci, 731/733","SESTO FIORENTINO","FIRENZE","TOSCANA",426150488,426150488,"FI 162817","21.20.09","Fabbricazione di medicinali ed altri preparati farmaceutici","€ 993.011.037","€ 65.318.689","€ 184.603.360","oltre 1000","FI","Societa' per azioni","18/09/1959","Attiva",993011037,65318689,184603360,1000,Inf
"https://www.fatturatoitalia.it/unoenergy_societa_per_azioni-01368720080","UNOENERGY SOCIETA' PER AZIONI","Via Bensi, 10","MILANO","MILANO","LOMBARDIA",1368720080,1368720080,"MI 1902560","35.23","Commercio di gas distribuito mediante condotte","€ 979.075.351","€ 40.603.398","€ 31.414.885","da 250 a 499","MI","Societa' per azioni","20/05/2009","Attiva",979075351,40603398,31414885,250,499
"https://www.fatturatoitalia.it/autogrill_italia_spa-02538160033","AUTOGRILL ITALIA S.P.A.","Via Greppi, 2","NOVARA","NOVARA","PIEMONTE",2538160033,2538160033,"NO 242516","56.3","Bar e altri esercizi simili senza cucina","€ 978.096.114","€ 4.626.848","€ 209.818.517","oltre 1000","NO","Societa' per azioni","13/10/2017","Registrata",978096114,4626848,209818517,1000,Inf
"https://www.fatturatoitalia.it/sanpellegrino_spa_ovvero_in_forma_abbreviata_sape_spa-00753740158","SANPELLEGRINO S.P.A. (OVVERO IN FORMA ABBREVIATA SA.PE. S.P.A.)","Localita' Ruspino, -","SAN PELLEGRINO TERME","BERGAMO","LOMBARDIA",753740158,753740158,"BG 2188","11.07","Industria delle bibite analcoliche, delle acque minerali e di altre acque in bottiglia","€ 972.567.219","€ 58.509.791","€ 87.622.000","oltre 1000","BG","Societa' per azioni","05/06/2014","Attiva",972567219,58509791,87622000,1000,Inf
"https://www.fatturatoitalia.it/enav_spa-97016000586","ENAV S.P.A.","Via Salaria, 716","ROMA","ROMA","LAZIO",2152021008,97016000586,"RM 965162","52.23","Attivita' dei servizi connessi al trasporto aereo","€ 964.981.374","€ 118.190.918","€ 515.334.292","oltre 1000","RM","Societa' per azioni","22/01/2001","Attiva",964981374,118190918,515334292,1000,Inf
"https://www.fatturatoitalia.it/dussmann_service_srl-00124140211","DUSSMANN SERVICE S.R.L.","Via Stresa, 6","MILANO","MILANO","LOMBARDIA",124140211,124140211,"MI 1578661","81.21","Pulizia generale (non specializzata) di edifici","€ 952.058.538","€ 34.390.753","€ 563.010.019","oltre 1000","MI","Societa' a responsabilita' limitata","03/03/2010","Attiva",952058538,34390753,563010019,1000,Inf
"https://www.fatturatoitalia.it/ipe_spa-11605400966","I.P.E. S.P.A.","Viale Della Repubblica, 7/C","VILLORBA","TREVISO","VENETO",11605400966,11605400966,"TV 450693","35.23","Commercio di gas distribuito mediante condotte","€ 948.653.128","€ 3.821.175","€ 6.083.643","","TV","Societa' per azioni","29/11/2024","Attiva",948653128,3821175,6083643,0,0
"https://www.fatturatoitalia.it/sacmi_cooperativa_meccanici_imola_societa_cooperativa_in_breve_sacmi_i-00287010375","SACMI COOPERATIVA MECCANICI IMOLA SOCIETA' COOPERATIVA IN BREVE SACMI IMOLA S.C.","Via Selice Provinciale, 17/A","IMOLA","BOLOGNA","EMILIA ROMAGNA",498321207,287010375,"BO 8924","28.99.99","Fabbricazione di altre macchine ed attrezzature per impieghi speciali nca (incluse parti e accessori)","","","","","BO","Societa' cooperativa","27/04/1925","Attiva",NA,NA,NA,0,0
"https://www.fatturatoitalia.it/padana_tubi_e_profilati_acciaio_spa-00323370353","PADANA TUBI E PROFILATI ACCIAIO - S.P.A.","Via Porta Murata, 8/A","GUASTALLA","REGGIO EMILIA","EMILIA ROMAGNA",323370353,323370353,"RE 126911","24.2","Fabbricazione di tubi, condotti, profilati cavi e relativi accessori in acciaio (esclusi quelli in acciaio colato)","€ 946.960.509","€ 41.774.485","€ 44.498.756","da 500 a 999","RE","Societa' per azioni","21/03/1975","Attiva",946960509,41774485,44498756,500,999
"https://www.fatturatoitalia.it/costantin_spa-02098230283","COSTANTIN S.P.A.","Via Canareggio, 1823/1","BORGO VENETO","PADOVA","VENETO",2098230283,2098230283,"PD 201819","47.3","Commercio al dettaglio di carburante per autotrazione in esercizi specializzati","€ 946.260.635","€ 6.904.960","€ 7.648.488","da 100 a 199","PD","Societa' per azioni","12/09/1986","Attiva",946260635,6904960,7648488,100,199
"https://www.fatturatoitalia.it/viatris_italia_srl-02789580590","VIATRIS ITALIA S.R.L.","Via Vittor Pisani, 20","MILANO","MILANO","LOMBARDIA",2789580590,2789580590,"MI 2105518","46.46.1","Commercio all'ingrosso di medicinali","€ 940.242.700","€ 38.627.750","€ 97.319.739","da 500 a 999","MI","Societa' a responsabilita' limitata","02/10/2018","Attiva",940242700,38627750,97319739,500,999
"https://www.fatturatoitalia.it/mozambique_rovuma_venture_spa-05138630966","MOZAMBIQUE ROVUMA VENTURE S.P.A.","Via Emilia, 1","SAN DONATO MILANESE","MILANO","LOMBARDIA",5138630966,5138630966,"MI 1798591","06.2","Estrazione di gas naturale","€ 939.254.738","€ 75.893.568","€ 9.623.182","","MI","Societa' per azioni","24/01/2006","Registrata",939254738,75893568,9623182,0,0
"https://www.fatturatoitalia.it/snaitech_spa-00754850154","SNAITECH S.P.A.","Via Vittor Pisani, 22","MILANO","MILANO","LOMBARDIA",1729640464,754850154,"MI 1584464","92.00.09","Altre attivita' connesse con le lotterie e le scommesse","€ 935.120.616","€ 90.909.483","€ 85.715.248","da 500 a 999","MI","Societa' per azioni","04/11/2016","Attiva",935120616,90909483,85715248,500,999
"https://www.fatturatoitalia.it/roche_societa_per_azioni-00747170157","ROCHE SOCIETA' PER AZIONI","Viale G.b. Stucchi, 110","MONZA","MONZA E DELLA BRIANZA","LOMBARDIA",747170157,747170157,"MB 141744","21.1","Fabbricazione di prodotti farmaceutici di base","€ 928.985.120","€ 37.846.688","€ 71.359.287","da 500 a 999","MB","Societa' per azioni","10/10/2016","Attiva",928985120,37846688,71359287,500,999
"https://www.fatturatoitalia.it/trenord_srl-06705490966","TRENORD S.R.L.","Piazzale Luigi Cadorna, 14","MILANO","MILANO","LOMBARDIA",6705490966,6705490966,"MI 1909555","49.1","Trasporto ferroviario di passeggeri (onterurbano)","€ 926.231.751","€ 21.318.855","€ 316.489.451","oltre 1000","MI","Societa' a responsabilita' limitata","10/08/2009","Attiva",926231751,21318855,316489451,1000,Inf
"https://www.fatturatoitalia.it/sacchi_giuseppe_spa-00689730133","SACCHI GIUSEPPE S.P.A.","Via Privata Sacchi G., 2","BARZANO","LECCO","LOMBARDIA",689730133,689730133,"LC 157633","46.7","Commercio all'ingrosso specializzato di altri prodotti","€ 926.073.263","€ 63.059.390","€ 76.459.059","oltre 1000","LC","Societa' per azioni","14/12/1977","Attiva",926073263,63059390,76459059,1000,Inf
"https://www.fatturatoitalia.it/eurovo_srl-00992620286","EUROVO SRL","Via Mensa, 3","LUGO","RAVENNA","EMILIA ROMAGNA",727070393,992620286,"RA 100103","10.89.09","Produzione di altri prodotti alimentari nca","€ 924.173.512","€ 16.339.532","€ 35.200.938","da 500 a 999","RA","Societa' a responsabilita' limitata","24/07/1981","Attiva",924173512,16339532,35200938,500,999
"https://www.fatturatoitalia.it/dac_distribuzione_alimentari_convivenze_spa_o_in_forma_abbreviata_dac_-03038290171","DAC DISTRIBUZIONE ALIMENTARI CONVIVENZE S.P.A. O IN FORMA ABBREVIATA DAC S.P.A.","Via G. Marconi, 15","FLERO","BRESCIA","LOMBARDIA",3038290171,3038290171,"BS 313463","46.9","Commercio all'ingrosso non specializzato","€ 922.206.253","€ 30.241.438","€ 15.896.822","da 250 a 499","BS","Societa' per azioni","28/10/1988","Attiva",922206253,30241438,15896822,250,499
"https://www.fatturatoitalia.it/general_cavi_societa_per_azioni-01208310399","GENERAL CAVI - SOCIETA' PER AZIONI","Via Risorgimento, 32","LUGO","RAVENNA","EMILIA ROMAGNA",1208310399,1208310399,"RA 128014","27.3","Fabbricazione di cablaggi e apparecchiature di cablaggio","€ 919.119.522","€ 20.352.563","€ 8.024.099","da 100 a 199","RA","Societa' per azioni","15/06/1992","Attiva",919119522,20352563,8024099,100,199
"https://www.fatturatoitalia.it/volvo_group_italia_spa-01428630360","VOLVO GROUP ITALIA S.P.A.","Via Agnello, 8","MILANO","MILANO","LOMBARDIA",2665600165,1428630360,"MI 1740615","45.19.01","Commercio all'ingrosso e al dettaglio di altri autoveicoli","€ 916.963.198","€ 5.640.980","€ 19.619.236","da 100 a 199","MI","Societa' per azioni con socio unico","18/01/2005","Attiva",916963198,5640980,19619236,100,199
"https://www.fatturatoitalia.it/nestle_italiana_spa_in_forma_abbreviata_neit_spa-02401440157","NESTLE' ITALIANA S.P.A. IN FORMA ABBREVIATA NE.IT. S.P.A.","Via Del Mulino, 6","ASSAGO","MILANO","LOMBARDIA",777280157,2401440157,"MI 91673","10","Industrie alimentari","€ 914.334.660","€ 24.776.361","€ 133.673.000","oltre 1000","MI","Societa' per azioni","09/01/1914","Attiva",914334660,24776361,133673000,1000,Inf
